Date,8725.JP,^TPX,8766.JP,8766.JP,8750.JP,8795.JP
2016/12/30,3637,1518.61,4792,3970,1943.5,1540
2016/12/29,3658,1518.39,4826,3998,1953.5,1552
2016/12/28,3668,1536.8,4859,4016,1956,1547
2016/12/27,3676,1536.22,4863,4006,1950,1540.5
2016/12/26,3656,1538.14,4913,4012,1962,1547
2016/12/22,3690,1543.82,4996,4030,1979.5,1566
2016/12/21,3674,1544.94,4979,4043,1997.5,1559
2016/12/20,3702,1552.36,5021,4017,2052,1590
2016/12/19,3688,1549.06,5082,4084,2063.5,1619
2016/12/16,3790,1550.67,5261,4130,2030.5,1578
2016/12/15,3795,1542.72,5278,4184,2010.5,1542.5
2016/12/14,3795,1538.69,5314,4155,2013,1551
2016/12/13,3802,1540.25,5381,4153,2015,1557.5
2016/12/12,3777,1531.43,5343,4175,1995.5,1569.5
2016/12/09,3760,1525.36,5285,4184,1979.5,1538
2016/12/08,3675,1512.69,5150,3997,1943.5,1493.5
2016/12/07,3662,1490.62,5071,3935,1928,1481.5
2016/12/06,3626,1477.2,5011,3784,1893.5,1450
2016/12/05,3672,1466.96,5065,3814,1931,1491
2016/12/02,3664,1477.98,4995,3823,1890,1485
2016/12/01,3549,1483.27,4899,3728,1833.5,1429
2016/11/30,3542,1469.43,4890,3668,1848,1435
2016/11/29,3575,1468.57,4966,3693,1874.5,1446
2016/11/28,3569,1469.58,4937,3645,1864.5,1431
2016/11/25,3550,1464.53,4888,3607,1886,1444
2016/11/24,3514,1459.96,4752,3599,1869.5,1439
2016/11/22,3486,1447.5,4762,3570,1865,1439
2016/11/21,3348,1442.93,4608,3544,1830.5,1393.5
2016/11/18,3393,1428.46,4669,3631,1844.5,1385
2016/11/17,3405,1423.08,4695,3684,1849.5,1430
2016/11/16,3319,1421.65,4669,3608,1760.5,1397
2016/11/15,3314,1402.98,4570,3566,1765.5,1436
2016/11/14,3217,1400,4410,3486,1723,1394
2016/11/11,3146,1378.28,4175,3403,1584,1319.5
2016/11/10,2860.5,1376.35,3846,3110,1419.5,1167
2016/11/09,3039,1301.16,4051,3255,1504.5,1255.5
2016/11/08,3009,1363.49,4011,3235,1491,1234.5
2016/11/07,2979.5,1362.8,3971,3206,1478.5,1207.5
2016/11/04,3086,1347.04,4098,3316,1515.5,1243
2016/11/02,3156,1368.44,4216,3424,1548,1287.5
2016/11/01,3122,1393.19,4149,3404,1541,1271
2016/10/31,3059,1393.02,4077,3382,1531.5,1242
2016/10/28,3013,1392.41,4021,3321,1482,1213.5
2016/10/27,3008,1382.01,4056,3338,1480,1214.5
2016/10/26,3000,1382.7,4087,3339,1476.5,1228
2016/10/25,2963,1377.32,4041,3320,1473.5,1220
2016/10/24,2963.5,1367.61,4040,3313,1474,1222
2016/10/21,2974.5,1365.29,4071,3338,1475.5,1237
2016/10/20,2948.5,1370.8,3995,3312,1457,1212
2016/10/19,2976,1357.2,4047,3332,1470.5,1224
2016/10/18,2990,1356.57,4059,3392,1459.5,1216
2016/10/17,2975.5,1352.56,4033,3375,1447.5,1208
2016/10/14,2912,1347.19,3991,3325,1436,1183.5
2016/10/13,2884,1342.31,3994,3289,1448.5,1180.5
2016/10/12,2918,1342.35,4103,3329,1471.5,1197.5
2016/10/11,2909,1356.35,4053,3312,1473.5,1204.5
2016/10/07,2887,1350.61,4029,3250,1453,1187
2016/10/06,2806.5,1353.93,3959,3052,1416,1163.5
2016/10/05,2788,1347.81,3856,2971,1375.5,1116
2016/10/04,2787.5,1340.21,3838,2976.5,1363.5,1128.5
2016/10/03,2789.5,1330.72,3834,2965.5,1371.5,1129.5
2016/09/30,2867.5,1322.78,3908,3055,1385,1151.5
2016/09/29,2857,1343.25,3937,3086,1372.5,1136
2016/09/28,3022,1330.77,4051,3215,1408,1167.5
2016/09/27,2986,1349.22,3998,3178,1422.5,1183
2016/09/26,3058,1335.84,4061,3221,1495.5,1255.5
2016/09/23,3058,1349.56,4068,3308,1545.5,1317
2016/09/21,2909.5,1352.67,3897,3160,1438.5,1222
2016/09/20,2927.5,1316.97,3919,3179,1458,1254.5
2016/09/16,2847,1311.5,3870,3130,1428.5,1217.5
2016/09/15,2867,1301.11,3944,3181,1476,1246
2016/09/14,2829.5,1314.74,3881,3119,1414.5,1164
2016/09/13,2878,1322.99,3944,3161,1472.5,1212.5
2016/09/12,2885,1323.1,4039,3185,1439.5,1188
2016/09/09,2925.5,1343.86,4093,3183,1432,1171
2016/09/08,2955.5,1345.95,4123,3284,1461,1176.5
2016/09/07,2999.5,1349.53,4202,3385,1520.5,1238
2016/09/06,2982.5,1352.58,4155,3366,1484,1217
2016/09/05,2979.5,1343.85,4138,3333,1488,1218.5
2016/09/02,2909,1340.76,4017,3260,1440,1185
2016/09/01,2952.5,1337.38,4064,3316,1439.5,1180.5
2016/08/31,2925.5,1329.54,4020,3247,1409,1173.5
2016/08/30,2913.5,1312.81,4032,3272,1386,1176
2016/08/29,2788.5,1313.24,3900,3147,1318.5,1113.5
2016/08/26,2885,1287.9,4007,3237,1333,1126.5
2016/08/25,2823,1304.27,3993,3238,1333,1114.5
2016/08/24,2751.5,1306.71,3926,3198,1326,1087
2016/08/23,2850,1297.56,4004,3299,1368,1127
2016/08/22,2865.5,1303.68,4005,3305,1380.5,1136.5
2016/08/19,2820.5,1295.67,3836,3225,1370.5,1120
2016/08/18,2877,1290.79,3885,3272,1392,1136
2016/08/17,2790,1311.13,3738,3151,1328.5,1054
2016/08/16,2877.5,1298.47,3815,3232,1385,1094
2016/08/15,3044,1316.63,3881,3289,1390,1104
2016/08/12,2984.5,1323.22,3846,3256,1405,1116.5
2016/08/10,3025,1314.83,3897,3356,1462,1113.5
2016/08/09,3022,1317.49,3872,3338,1470,1144
2016/08/08,2895,1305.53,3704,3187,1380.5,1061
2016/08/05,2923.5,1279.9,3762,3238,1417,1085
2016/08/04,2832.5,1282.99,3732,3128,1336,1024.5
2016/08/03,2882.5,1271.98,3878,3182,1378,1064
2016/08/02,2959.5,1300.2,3973,3283,1385,1081
2016/08/01,3006,1321.83,4040,3364,1356,1066.5
2016/07/29,2871.5,1322.74,3882,3227,1247,983.4
2016/07/28,2889,1307,3928,3253,1265.5,1015.5
2016/07/27,2880,1321.67,3878,3198,1228,992.1
2016/07/26,2926,1306.94,3918,3294,1256.5,1017
2016/07/25,2887.5,1325.36,3903,3233,1246.5,1008
2016/07/22,2894,1327.51,3922,3201,1261,1018.5
2016/07/21,2801.5,1339.39,3850,3131,1234,1003
2016/07/20,2773.5,1330.75,3880,3126,1237.5,1006.5
2016/07/19,2790,1331.39,3808,3021,1252.5,990.9
2016/07/15,2697,1317.1,3695,2941,1162.5,941
2016/07/14,2696,1311.16,3643,2897.5,1155,935.8
2016/07/13,2685,1300.26,3587,2830,1124,910
2016/07/12,2554.5,1285.73,3450,2700.5,1061,869.8
2016/07/11,2429,1255.79,3252,2600,1011.5,813
2016/07/08,2476,1209.88,3310,2692.5,1035,822.4
2016/07/07,2486.5,1226.09,3325,2761,1035,825.1
2016/07/06,2579.5,1234.2,3395,2768.5,1090,844.6
2016/07/05,2618.5,1256.64,3434,2785,1116.5,857.2
2016/07/04,2620.5,1261.97,3415,2745,1119,862.5
2016/07/01,2621.5,1254.44,3367,2698.5,1127,858.9
2016/06/30,2584.5,1245.82,3355,2703.5,1106.5,860.1
2016/06/29,2449.5,1247.69,3154,2609,1069.5,832.5
2016/06/28,2550,1224.62,3197,2643.5,1080.5,847
2016/06/27,2587,1225.76,3227,2592.5,1116,854.8
2016/06/24,2941.5,1204.48,3559,2898.5,1238.5,947.4
2016/06/23,2862,1298.71,3497,2811.5,1221.5,936.4
2016/06/22,2848,1284.61,3508,2812.5,1232.5,954.7
2016/06/21,2836.5,1293.9,3499,2813.5,1226.5,954.2
2016/06/20,2786.5,1279.19,3444,2810,1190.5,938.9
2016/06/17,2734,1250.83,3368,2760.5,1186.5,936.2
2016/06/16,2816,1241.56,3483,2792,1230,967.2
2016/06/15,2750.5,1277.11,3398,2729.5,1229.5,956.6
2016/06/14,2781.5,1271.93,3444,2745,1235,959.7
2016/06/13,2910,1284.54,3572,2820.5,1295,1002
2016/06/10,2929.5,1330.72,3591,2812,1312,1014.5
2016/06/09,3032,1337.41,3662,2905.5,1341.5,1035.5
2016/06/08,3092,1350.97,3641,2890.5,1354.5,1050
2016/06/07,3011,1340.77,3592,2909,1336.5,1018
2016/06/06,3051,1332.43,3699,2962.5,1386,1035
2016/06/03,3038,1337.23,3680,2958,1378.5,1037
2016/06/02,3140,1331.81,3815,3068,1440.5,1089.5
2016/06/01,3162,1362.07,3839,3126,1460.5,1106.5
2016/05/31,3132,1379.8,3840,3107,1428.5,1094
2016/05/30,3106,1366.01,3837,3116,1405.5,1095.5
2016/05/27,3070,1349.93,3789,3055,1373.5,1061.5
2016/05/26,3101,1342.87,3801,3070,1382,1052
2016/05/25,2954.5,1342.88,3635,2966.5,1347,1016.5
2016/05/24,3004,1326.5,3738,3005,1362,1027
2016/05/23,3034,1338.68,3756,3044,1378,1032.5
2016/05/20,3017,1343.4,3723,2972.5,1375,1034
2016/05/19,2980,1336.56,3710,2928.5,1337.5,1014.5
2016/05/18,2936,1338.38,3685,2894,1304.5,1004
2016/05/17,2892,1335.85,3665,2870.5,1291.5,983.7
2016/05/16,2847,1321.65,3620,2824.5,1298,992.4
2016/05/13,2951,1320.19,3672,2871.5,1338,1015.5
2016/05/12,2916,1337.27,3698,2864.5,1330.5,1029.5
2016/05/11,2959.5,1334.3,3713,2876,1343,1039.5
2016/05/10,2834,1334.9,3573,2791,1306,1012.5
2016/05/09,2856.5,1306.66,3599,2833.5,1304,1016.5
2016/05/06,2880,1298.32,3632,2865,1318.5,1033.5
2016/05/02,2968.5,1299.96,3689,2940.5,1369,1081.5
2016/04/28,3149,1340.55,3883,3120,1453,1161.5
2016/04/27,3178,1384.3,3922,3166,1459.5,1160.5
2016/04/26,3244,1391.69,3988,3241,1506,1189
2016/04/25,3109,1401.83,3913,3207,1468.5,1143
2016/04/22,3029,1407.5,3839,3136,1427.5,1144
2016/04/21,2945,1393.68,3692,3035,1373.5,1115
2016/04/20,2971.5,1365.78,3685,3085,1386.5,1132
2016/04/19,2873,1363.03,3539,2979.5,1297,1078.5
2016/04/18,3098,1320.15,3761,3152,1374.5,1132
2016/04/15,3159,1361.4,3805,3202,1392,1124.5
2016/04/14,3022,1371.35,3641,3063,1326.5,1059.5
2016/04/13,2891,1332.44,3465,2951,1270.5,1022
2016/04/12,2882.5,1299.35,3435,2923.5,1232,989.8
2016/04/11,2906,1279.79,3479,2965,1239.5,992.9
2016/04/08,2869.5,1287.69,3473,2927.5,1225,982.7
2016/04/07,2922.5,1272.64,3491,2968,1248.5,975.8
2016/04/06,2938,1267.75,3548,3008,1272,979.6
2016/04/05,3034,1268.37,3674,3102,1305.5,1011.5
2016/04/04,2990.5,1302.71,3659,3062,1303.5,1007
2016/04/01,3136,1301.4,3800,3188,1362.5,1049.5
2016/03/31,3137,1347.2,3881,3160,1341,1035
2016/03/30,3176,1356.29,3941,3229,1390.5,1088
2016/03/29,3184,1377.6,3967,3223,1413,1110.5
2016/03/28,3168,1381.85,3987,3229,1397,1101
2016/03/25,3025,1366.05,3831,3127,1355.5,1054
2016/03/24,3028,1354.61,3882,3160,1357,1058.5
2016/03/23,3035,1364.2,3897,3171,1372,1064
2016/03/22,2978.5,1369.93,3823,3115,1367.5,1070
2016/03/18,3050,1345.05,3934,3207,1402.5,1101.5
2016/03/17,3092,1358.97,3927,3174,1405,1104.5
2016/03/16,3126,1360.5,3983,3251,1453,1141.5
2016/03/15,3216,1372.08,4068,3332,1497.5,1173.5
2016/03/14,3061,1379.95,3959,3292,1378.5,1119.5
2016/03/11,3057,1359.32,3957,3280,1392,1105.5
2016/03/10,3041,1352.17,3865,3254,1399.5,1109.5
2016/03/09,3110,1332.33,3955,3344,1434,1157.5
2016/03/08,3143,1347.72,4012,3400,1455,1159.5
2016/03/07,3269,1361.9,4148,3486,1475.5,1195
2016/03/04,3287,1375.35,4179,3498,1491.5,1205
2016/03/03,3210,1369.05,4112,3411,1427,1152
2016/03/02,3027,1349.61,3876,3217,1348.5,1108.5
2016/03/01,3073,1300.83,3936,3250,1368,1113.5
2016/02/29,3096,1297.85,3980,3280,1353,1125
2016/02/26,3095,1311.27,4003,3304,1318,1128
2016/02/25,2971.5,1307.54,3850,3189,1293,1102.5
2016/02/24,2985.5,1284.53,3845,3109,1309,1118
2016/02/23,2972,1291.17,3791,3075,1306,1116.5
2016/02/22,2898,1300,3719,3022,1310,1122
2016/02/19,2933.5,1291.82,3783,3090,1355.5,1152
2016/02/18,2870.5,1311.2,3677,2946,1323.5,1130
2016/02/17,3024,1282.4,3827,3030,1369.5,1163
2016/02/16,2859,1297.01,3723,2959,1340.5,1152
2016/02/15,2535,1292.23,3350,2687.5,1192.5,1022
2016/02/12,2669,1196.28,3558,2766,1265.5,1073
2016/02/10,2760.5,1264.96,3701,2897.5,1292,1098
2016/02/09,2974.5,1304.33,3941,3110,1348,1144
2016/02/08,2960,1380.41,4033,3130,1345.5,1143
2016/02/05,3050,1368.97,4110,3231,1387.5,1179
2016/02/04,3152,1388.81,4261,3325,1416.5,1225.5
2016/02/03,3280,1406.27,4420,3519,1477.5,1261.5
2016/02/02,3323,1452.04,4571,3631,1455,1259
2016/02/01,3225,1462.67,4248,3519,1633.5,1357.5
2016/01/29,3090,1432.07,4083,3395,1679,1388.5
2016/01/28,3151,1392.1,4154,3455,1713.5,1421.5
2016/01/27,3029,1400.7,4020,3351,1666,1362.5
2016/01/26,3089,1360.23,4128,3415,1705.5,1398.5
2016/01/25,3076,1392.63,4057,3380,1698.5,1393.5
2016/01/22,2881,1374.19,3839,3240,1597.5,1307.5
2016/01/21,2946.5,1301.49,3929,3308,1645.5,1337.5
2016/01/20,3069,1338.97,4088,3453,1711,1399.5
2016/01/19,3070,1390.41,4057,3468,1702.5,1393.5
2016/01/18,3059,1387.93,4080,3438,1734.5,1397
2016/01/15,3109,1402.45,4154,3539,1773.5,1433.5
2016/01/14,3159,1406.55,4234,3592,1826,1454
2016/01/13,3094,1442.09,4178,3515,1774,1426
2016/01/12,3242,1401.95,4335,3630,1854.5,1472.5
2016/01/08,3267,1447.32,4391,3676,1869,1488
2016/01/07,3351,1457.94,4439,3753,1926,1526
2016/01/06,3408,1488.84,4515,3831,1970,1553.5
2016/01/05,3480,1504.71,4601,3876,1995,1574.5
2016/01/04,3570,1509.67,4712,4011,2035,1609
2015/12/30,3575,1547.3,4753,4039,2044.5,1622.5
2015/12/29,3518,1543.39,4668,3987,2024.5,1603
2015/12/28,3497,1529.22,4651,3975,2011,1592.5
2015/12/25,3422,1516.19,4586,3876,2006,1582
2015/12/24,3405,1523.62,4550,3909,2010.5,1595.5
2015/12/22,3371,1533.6,4510,3814,2004.5,1577
2015/12/21,3369,1531.28,4525,3777,2024,1598
2015/12/18,3489,1537.1,4649,3942,2106,1663.5
2015/12/17,3371,1564.71,4547,3798,2079.5,1630.5
2015/12/16,3315,1540.72,4377,3703,1986.5,1604
2015/12/15,3370,1502.55,4467,3734,2014.5,1618.5
2015/12/14,3449,1527.88,4573,3838,2040,1648
2015/12/11,3453,1549.51,4609,3827,2042,1660
2015/12/10,3488,1540.35,4576,3823,2042,1681.5
2015/12/09,3513,1555.58,4618,3868,2114,1725.5
2015/12/08,3547,1568.73,4628,3895,2125.5,1735
2015/12/07,3517,1585.21,4616,3875,2122.5,1737.5
2015/12/04,3577,1574.02,4691,3917,2156,1763.5
2015/12/03,3556,1602.94,4643,3862,2149,1743.5
2015/12/02,3517,1602.26,4610,3840,2159.5,1753.5
2015/12/01,3472,1601.95,4540,3795,2130,1725
2015/11/30,3580,1580.25,4710,3934,2194,1775
2015/11/27,3630,1594.45,4743,3949,2201,1778.5
2015/11/26,3604,1602.32,4731,3922,2173,1766
2015/11/25,3666,1594.67,4758,3975,2201.5,1784
2015/11/24,3691,1605.94,4791,4059,2237.5,1800
2015/11/20,3726,1603.18,4809,4064,2254.5,1799
2015/11/19,3699,1600.38,4738,3952,2228.5,1738.5
2015/11/18,3786,1586.53,4845,3966,2265.5,1747
2015/11/17,3790,1586.11,4892,3946,2267,1749.5
2015/11/16,3815,1571.53,4944,3999,2316.5,1786.5
2015/11/13,3818,1585.83,4975,4014,2339.5,1798
2015/11/12,3842,1593.57,4999,4063,2342.5,1781.5
2015/11/11,3802,1595.32,4945,4042,2351.5,1782.5
2015/11/10,3815,1589.48,4964,4030,2342.5,1795
2015/11/09,3621,1590.97,4815,3883,2228,1735.5
2015/11/06,3648,1563.59,4817,3860,2221,1699
2015/11/05,3606,1555.1,4787,3820,2181,1644
2015/11/04,3514,1540.43,4621,3735,2094.5,1567
2015/11/02,3592,1526.97,4692,3828,2115,1602
2015/10/30,3578,1558.2,4689,3806,2085,1595.5
2015/10/29,3555,1547.11,4685,3825,2081,1589
2015/10/28,3556,1547.19,4673,3874,2086.5,1597.5
2015/10/27,3649,1543.11,4793,3970,2145,1636
2015/10/26,3615,1558.99,4747,3970,2109.5,1629
2015/10/23,3479,1547.84,4599,3869,2075,1581
2015/10/22,3524,1518.22,4644,3916,2081.5,1599
2015/10/21,3459,1526.81,4511,3811,2035.5,1550
2015/10/20,3424,1499.28,4450,3755,2010,1517.5
2015/10/19,3474,1494.75,4511,3790,2016.5,1550
2015/10/16,3359,1505.84,4454,3653,1970,1493
2015/10/15,3337,1490.72,4428,3642,1970,1476.5
2015/10/14,3386,1470.83,4548,3654,2016.5,1512.5
2015/10/13,3433,1503.13,4602,3763,2080,1550.5
2015/10/09,3306,1515.13,4545,3669,2028,1477
2015/10/08,3385,1481.4,4617,3717,1999.5,1481.5
2015/10/07,3318,1493.17,4557,3598,1945,1449
2015/10/06,3297,1475.84,4500,3596,1942,1446
2015/10/05,3250,1463.92,4482,3529,1934,1420
2015/10/02,3269,1444.92,4445,3520,1924,1415
2015/10/01,3193,1442.74,4442,3456,1893.5,1404.5
2015/09/30,3097,1411.16,4240,3315,1821,1366.5
2015/09/29,3220,1375.52,4381,3467,1888,1419.5
2015/09/28,3377,1438.67,4481,3608,1910,1445
2015/09/25,3245,1453.81,4318,3513,1872.5,1409.5
2015/09/24,3308,1426.97,4416,3526.5,1882,1433
2015/09/18,3487,1462.38,4590.5,3766,2007,1508.5
2015/09/17,3404,1491.91,4592,3731.5,1978,1502
2015/09/16,3437.5,1472.6,4602.5,3784.5,1970.5,1498.5
2015/09/15,3426,1462.24,4558.5,3708,1983,1500.5
2015/09/14,3525.5,1462.41,4629,3769.5,2023.5,1532
2015/09/11,3603,1480.23,4641,3827,2030,1557.5
2015/09/10,3778,1479.52,4822.5,3998,2111,1613
2015/09/09,3568,1507.37,4409,3640,1931,1475.5
2015/09/08,3664,1416.71,4552,3770.5,2022,1509.5
2015/09/07,3684.5,1445.65,4572,3810,2060,1515
2015/09/04,3803.5,1444.53,4670.5,3927,2127,1558
2015/09/03,3625,1474.98,4568,3750,2098,1539
2015/09/02,3651.5,1465.99,4656,3824.5,2128,1551.5
2015/09/01,3826,1478.11,4876,4023,2212,1634.5
2015/08/31,3906.5,1537.05,4896,4005,2225.5,1647
2015/08/28,3834.5,1549.8,4784.5,3890.5,2186,1593
2015/08/27,3743.5,1500.41,4586.5,3786,2124,1563
2015/08/26,3502.5,1478.97,4378.5,3557,2044,1511.5
2015/08/25,3569,1432.65,4474,3686.5,2026,1529
2015/08/24,3887,1480.87,4802,3999,2140,1658
2015/08/21,4135.5,1573.01,5013,4248.5,2286,1743.5
2015/08/20,4296.5,1623.88,5231,4462,2366,1811.5
2015/08/19,4397,1648.48,5395,4437.5,2465,1859
2015/08/18,4352,1672.22,5404,4424,2424.5,1844.5
2015/08/17,4221.5,1672.87,5380,4358.5,2421.5,1841
2015/08/14,4254,1664.46,5388,4374.5,2443,1893.5
2015/08/13,4111.5,1667.95,5336,4339,2488.5,1889.5
2015/08/12,4092,1665.75,5294,4432.5,2556,1938.5
2015/08/11,4190.5,1687.6,5390,4541.5,2525,1932.5
2015/08/10,4024,1691.29,5318,4535.5,2491,1909.5
2015/08/07,3941,1679.19,5213,4460.5,2458,1893.5
2015/08/06,3881.5,1673.58,5116,4370,2424.5,1838
2015/08/05,3871,1665.85,5123,4316,2437,1849
2015/08/04,3864,1659.83,5142,4330.5,2446.5,1857.5
2015/08/03,3907,1659.6,5165,4372,2522,1889.5
2015/07/31,3887.5,1659.52,5118,4365.5,2521.5,1890.5
2015/07/30,3849.5,1647.21,5082,4297.5,2468.5,1856
2015/07/29,3779.5,1633.94,5011,4208.5,2457,1832.5
2015/07/28,3866,1629.46,5109,4190,2451,1869
2015/07/27,3905,1637.9,5138,4311.5,2470,1868.5
2015/07/24,3969,1655.86,5248,4319,2474,1906.5
2015/07/23,3911,1664.88,5230,4279,2438,1873
2015/07/22,3947.5,1655.37,5336,4381.5,2461,1890
2015/07/21,3912,1673.88,5342,4402,2462,1895.5
2015/07/17,3809,1662.94,5188,4296,2414.5,1857
2015/07/16,3787,1660.83,5167,4272,2352.5,1842.5
2015/07/15,3816.5,1646.41,5180,4218.5,2362,1835
2015/07/14,3751.5,1638.71,5008,4204,2312.5,1792
2015/07/13,3651,1613.51,4886.5,4118,2261,1746.5
2015/07/10,3615,1583.55,4929.5,4084.5,2243,1724
2015/07/09,3584,1579.89,4850,4114.5,2236,1716.5
2015/07/08,3774.5,1582.48,5084,4350.5,2376,1808
2015/07/07,3704,1637.23,4950,4264.5,2356,1795
2015/07/06,3848,1620.36,5147,4475,2456,1865
2015/07/03,3865,1652.09,5183,4500,2502,1889
2015/07/02,3846,1648.24,5085,4494.5,2445.5,1840
2015/07/01,3813,1636.41,5094,4491.5,2406.5,1825
2015/06/30,3782.5,1630.4,5031,4462.5,2387.5,1837
2015/06/29,3916,1624.82,5175,4569,2475,1904
2015/06/26,3863.5,1667.03,5168,4584,2424,1893.5
2015/06/25,3876,1670.91,5140,4601,2414.5,1887.5
2015/06/24,3865,1679.89,5159,4570,2471,1909.5
2015/06/23,3749,1676.4,5055,4477,2389,1858.5
2015/06/22,3658,1648.61,4900,4323.5,2325.5,1839.5
2015/06/19,3703.5,1631.01,4840,4307.5,2356.5,1835
2015/06/18,3801.5,1616.66,4899.5,4390,2403,1883
2015/06/17,3841.5,1633.7,4932.5,4411,2402.5,1893
2015/06/16,3894.5,1639.86,4954,4439,2444,1921
2015/06/15,3816,1651.92,4874,4382,2368.5,1898
2015/06/12,3773.5,1651.48,4883,4450.5,2293.5,1880.5
2015/06/11,3773,1648.88,4905,4315,2283.5,1837.5
2015/06/10,3811.5,1628.23,4948,4314,2272,1856
2015/06/09,3921,1634.37,5070,4472.5,2369.5,1935.5
2015/06/08,3950,1661.99,5110,4505.5,2321,1915.5
2015/06/05,4011,1667.06,5203,4586.5,2379.5,1958.5
2015/06/04,3980,1673.89,5122,4584,2238.5,1879.5
2015/06/03,3954,1669.99,5068,4584,2212,1858
2015/06/02,3919,1674.21,5141,4593,2243.5,1903
2015/06/01,3865,1678.56,5144,4530,2183,1861
2015/05/29,3861.5,1673.65,5231,4660,2195.5,1869.5
2015/05/28,3791.5,1672.76,5057,4520,2165.5,1826.5
2015/05/27,3826.5,1661.33,5053,4559,2192.5,1850
2015/05/26,3789.5,1659.57,5003,4464,2182.5,1842
2015/05/25,3770.5,1659.15,4902.5,4450.5,2164.5,1796.5
2015/05/22,3880.5,1647.85,4922,4493,2165,1830.5
2015/05/21,3681.5,1646.8,4940,4185,2162,1808.5
2015/05/20,3746,1643.4,5132,4159,2172,1847
2015/05/19,3755,1633.33,5100,4133,2197.5,1777.5
2015/05/18,3573.5,1626.66,4958.5,3930.5,1987.5,1683.5
2015/05/15,3630,1607.11,4898,3913.5,1998,1766
2015/05/14,3595,1591.49,4924,3972.5,2025,1781
2015/05/13,3656,1604.21,4986.5,4055.5,2043,1809
2015/05/12,3507,1602.27,4996,3973.5,2033.5,1771
2015/05/11,3552.5,1598.33,4986,4014,2065,1795
2015/05/08,3443.5,1587.76,4931.5,3930,2048.5,1773
2015/05/07,3419,1574.64,4874.5,3924,1978,1747.5
2015/05/01,3442.5,1585.61,4901,3930,1974,1734.5
2015/04/30,3512.5,1592.79,5067,4107,2025,1791
2015/04/28,3459,1627.43,5005,4020.5,1991,1744
2015/04/27,3500.5,1619.07,5049,4070,1997,1775.5
2015/04/24,3463.5,1618.84,5146,4065,1996,1770
2015/04/23,3473.5,1624.87,5036,4029.5,2008.5,1782
2015/04/22,3451,1621.79,4957,3935.5,1950,1767.5
2015/04/21,3349,1608.88,4774,3860,1898,1697.5
2015/04/20,3363.5,1582.68,4794.5,3880,1911.5,1704
2015/04/17,3441,1588.69,4807,3919.5,1884,1735.5
2015/04/16,3312,1599.42,4747.5,3823.5,1846,1709
2015/04/15,3261,1588.81,4688,3723.5,1838,1684.5
2015/04/14,3306,1590.82,4690,3718,1830,1668.5
2015/04/13,3404.5,1586.26,4737.5,3776.5,1836,1713
2015/04/10,3424,1589.54,4718.5,3804.5,1839,1720
2015/04/09,3405.5,1594.19,4691,3818.5,1823,1720.5
2015/04/08,3490,1588.47,4770,3874,1826,1738
2015/04/07,3405.5,1578.55,4638.5,3787,1797.5,1694.5
2015/04/06,3440,1560.71,4656.5,3836,1818,1714.5
2015/04/03,3409.5,1564.16,4635,3775.5,1800,1671
2015/04/02,3340.5,1554.17,4534,3747,1788.5,1632
2015/04/01,3370,1528.99,4538.5,3735,1745.5,1654.5
2015/03/31,3466,1543.11,4598.5,3786,1765.5,1654
2015/03/30,3471,1557.77,4593.5,3791.5,1733.5,1647
2015/03/27,3484.5,1552.78,4600,3767,1740,1628
2015/03/26,3491,1568.82,4627,3836,1767.5,1663.5
2015/03/25,3484.5,1592.01,4597.5,3846.5,1777.5,1642
2015/03/24,3496,1587.59,4611.5,3843,1793,1626.5
2015/03/23,3500,1592.25,4589,3865,1762.5,1613.5
2015/03/20,3494,1580.51,4585.5,3874,1738.5,1609
2015/03/19,3486.5,1575.81,4625,3974,1772,1648
2015/03/18,3461,1582.46,4562,3907,1780.5,1642
2015/03/17,3447,1570.5,4476,3884.5,1766.5,1637
2015/03/16,3495,1558.21,4427.5,3953,1805.5,1653.5
2015/03/13,3466.5,1560.33,4427,3881,1798,1654.5
2015/03/12,3339.5,1546.63,4234.5,3777,1762,1598.5
2015/03/11,3340,1525.67,4270,3812.5,1747,1610
2015/03/10,3378,1524.75,4315,3872,1759.5,1627
2015/03/09,3361,1531.76,4318,3771,1794.5,1641
2015/03/06,3308.5,1540.84,4276,3700,1781,1610.5
2015/03/05,3301,1523.72,4259,3716,1767.5,1591
2015/03/04,3337.5,1517.01,4328,3776.5,1819,1580
2015/03/03,3290,1526.83,4290,3754,1825.5,1575.5
2015/03/02,3303,1524.97,4350.5,3722,1808.5,1553.5
2015/02/27,3291.5,1523.85,4320,3799,1776.5,1544.5
2015/02/26,3170,1521.68,4241,3631.5,1742.5,1521.5
2015/02/25,3181,1507.62,4230.5,3593.5,1756.5,1522.5
2015/02/24,3204.5,1508.28,4255,3513,1761,1521.5
2015/02/23,3269,1502.83,4263,3530,1822,1587
2015/02/20,3278,1500.33,4265.5,3510,1800,1537.5
2015/02/19,3260.5,1494.93,4339.5,3527.5,1783.5,1509
2015/02/18,3238.5,1482.67,4309,3512.5,1765.5,1497.5
2015/02/17,3220.5,1462.07,4201,3496,1814,1535.5
2015/02/16,3080.5,1459.43,4183,3403,1769,1476
2015/02/13,3075.5,1449.38,4220.5,3409.5,1770.5,1467.5
2015/02/12,2991.5,1449.39,4102.5,3324.5,1735.5,1455
2015/02/10,2931,1427.72,4076.5,3267,1720,1438
2015/02/09,2924.5,1424.92,4039,3240,1657,1390
